"0","11608","  Nieliniowa teoria i analiza deformacji i stateczności warstwowych powłok kompozytowych metodą elementów skończonych   W sprawozdaniu przedstawiono wyniki prac naukowo-badawczych powstałych w ramach projektu badawczego ''Nieliniowa teoria i analiza deformacji i stateczności warstwowych powłok kompozytowych metodą elementów skończonych'' N N506 254237 finansowanego przez Narodowe Centrum Nauki w latach 2009-2012.Wyniki badań  przedstawiono w 33 pracach: 2 monografiach (W. Witkowski 2011 i A. Sabik 2012), 1 rozprawie doktorskiej (A. Sabik 2012), 9 publikacjach w czołowych czasopismach międzynarodowych z listy filadelfijskiej (3 prace w Z. Angew. Math. Mech., 2 prace w International Journal of Solids and Structures, po jednej pracy w Applied Mathematical Modelling, Mechanics of Advanced Materials and Structures, Archives of Civil and Mechanical Engineering.  Opublikowano 5 prac w innych naukowych czasopismach recenzowanych oraz 4 prace w książkach. Przygotowano 8 streszczeń referatów konferencyjnych, 2 opracowania wewnętrzne oraz w znaczącym stopniu zaawansowano dwie rozprawy doktorskie.   MATERIAŁY KOMPOZYTOWE METODA ELEMENTÓW SKOŃCZONYCH POWŁOKI WARSTWOWE STATECZNOŚĆ  "
"0","11621","  M-Split Estimation in Laser Scanning Data Modeling   Publikacja traktuje o wykorzystaniu estymacji M-Split do modelowania danych pozyskanych w wyniku skaningu laserowego. Autorzy prezentują rozwiązanie w oparciu o detekcję krawędzi dwóch płaszczyzn.   DETEKCJA KRAWĘDZI GEODEZJA M-SPLIT SKANING LASEROWY  "
"0","11620","  PRZEGLAD DZIALALNOSCI NAUKOWO-BADAWCZEJ ZESPOLU SYSTEMOW WODNO-GOSPODARCZYCH. W: MATERIALY. SESJA NAUKOWA Z OKAZJI 35-LECIA POLITECHNIKI GDANSKIEJ. GDANSK, 29-30 WRZESNIA 1980. GDANSK: P. GDAN., INST. HYDROT.**1980 CZ. I REFERATY PODSUMOWUJACE S. 66-69 BIBLIOGR. 1 POZ.//   ...     "
"0","11612","  ANALIZA UKLADU: KONSTRUKCJA WSPORCZA-GRUNT, OBCIAZONEGO SILAMI DYNAMICZNYMI. W: MATERIALY. SESJA NAUKOWA Z OKAZJI 35-LECIA POLITECHNIKI GDANSKIEJ. GDANSK, 29-30 WRZESNIA 1980. GDANSK: P. GDAN., INST. HYDROT.**1980 CZ. II REFERATY NAUKOWE T. 1 S. 104-115, 5 RYS. BIBLIOGR. 16 POZ.//   ...     "
"0","11623","  Opinia techniczna do oceny rozwiązań projektowych dotyczących ściany szczytowej zachodniej facjaty ratusza w Lubsku   Opracowanie dotyczy analizy stateczności murowanej ściany szczytowej zabytkowego ratusza w Lubsku wraz z propozycją jej kotwienia.   STATECZNOŚĆ ŚCIAN  "
"0","11627","  Projekt fundamentów pod urządzenia siłowni kogeneracyjnych   Projekt wykonawczy   ARCHITEKTURA PRZEMYSŁOWA  "
"0","11628","  Budynek mieszkalny wielorodzinny   Projekt budowlany zamienny   ARCHITEKTURA MIESZKANIOWA  "
"0","11625","  PRZKLAD  ZASTOSOWANIA  METODY ANALOGII  ELEKTRYCZNEJ  DO  BADANIA FILTRACJI PRZEZ GLEBE ZIEMNA. ROZPR. HYDROT.**1958 Z. 4 S. 3-13.//   ...     "
"0","11630","  Projekt zamienny - zmiana funkcji domu mieszkalnego z funkcją agroturystyczną na funkcję hotelową   Projekt budowlany   ARCHITEKTURA HOTELOWA  "
"0","11616","  A note on resistive models of switched-capacitor dc-dc converters: Unified incremental-graph-based formulas given   Praca przedstawia model rezystancyjny konwertera dc-dc z przełączanymi pojemnościami, uzyskany z użyciem metody grafu przyrostowego, wprowadzonej do literatury we wcześniejszych pracach autora. Podane zostały formuły na zastępcze rezystancje wyjściowe układu w trybach pracy z tzw. wolnym przełączaniem (ang. SSL) oraz szybkim przełączaniem (ang. FSL). Wprowadzono - jako nowość - wzór na wynikową rezystancję w pośrednim modzie pracy, z zastosowaniem specjalnej metryki, jako sumowanie Minkowskiego. Pracę ilustrują i wyniki potwierdzają symulacje w programie Pspice (MicroCap).   GRAF PRZYROSTOWY KONWERTERY DC-DC METRYKA MINKOWSKIEGO MODEL REZYSTANCYJNY UKŁADY C-PRZEŁĄCZANE  "
"0","11626","  Projekt stanowisk badawczych siłowni kogeneracyjnych i wirującej tarczy   Projekt budowlany   ARCHITEKTURA PRZEMYSŁOWA  "
"0","11632","  Projekt remontu hali ''A'' Instytut Maszyn Przepływowych PAN   Projekt wykonawczy   ARCHITEKTURA PRZEMYSŁOWA  "
"0","11629","  Projekt zamienny do projektu zmiana funkcji domu mieszkalnego z funkcją agroturystyczną na funkcję hotelową   Projekt budowlany   ARCHITEKTURA HOTELOWA  "
"0","11631","  Budynek mieszkalny jednorodzinny   Projekt budowlany   ARCHITEKTURA MIESZKANIOWA  "
"0","11622","  Przemieszczenia podpór mostowych na fundamentach osłoniętych ścianką szczelną   Przedstawiono problem pozostawiania osłony ze ścianki szczelnej wokół fundamentów przyczółków i nieuwzględniania ich obecności wokół pali w projektowaniu nośności fundamentów. Zwrócono uwagę na prawdopodobny pozytywny wpływ osłony na nośność fundamentów podpór mostowych oraz na zmniejszenie osiadań konstrukcji.   PODPORY MOSTOWE PRZEMIESZCZENIA PODPÓR ŚCIANKI SZCZELNE  "
"0","11642","  Budynek hotelu z wbudowaną kotłownią   Projekt budowlany   ARCHITEKTURA HOTELOWA  "
"0","11635","  Przebudowa i rozbudowa budynku Instytutu Pamięci Narodowej ze zmiana funkcji z produkcyjnej na administracyjno-magazynową   Projekt architektoniczno-budowlany   ARCHITEKTURA UŻYTECZNOŚCI PUBLICZNEJ  "
"0","11644","  Budynek mieszkalny jednorodzinny   Projekt budowlany   ARCHITEKTURA MIESZKANIOWA  "
"0","11633","  Areszt śledczy w Starogardzie GdańskimRozbudowa budynku penitencjarnego o pomieszczenia ambulatorium   Projekt architektoniczno - budowlany.   ARCHITEKTURA PENITENCJARNA ARCHITEKTURA SŁUZBY ZDROWIA  "
"0","11624","  Klasteryzacja artykułów do organizowania rezultatów wyszukiwania w Wikipiedii   W artykule przedstawiono wykorzystanie metod nienadzorowanego uczeniamaszynowego do poprawy szybkości przeglądania rezultatów zwracanych przez wyszukiwarkę tekstów. Opisano metodę reprezentacji artykułów  Wikipedii z wykorzystaniem  lączenia w kategorie referencji. Przeprowadzono dyskusje֒ użycia algorytmu klasteryzacji opartego na analizie gęstości  do grupowania tekstów. Przedstawiono prototypową implementacje systemu.   AUTOMATYCZNA KATEGORYZACJA CLUSTERING GRUPOWANIE TEKSTÓW REPREZENTACJA TEKSTU WYSZUKIWANIE INFORMACJI  "
"0","11643","  Remont i przebudowa budynku ''E'' Sądu Rejonowego w Sopocie   Projekt budowlany   ARCHITEKTURA UZYTECZNOSCI PUBLICZNEJ  "
"0","11645","  Budynek mieszkalny jednorodzinny z podziemnym zbiornikiem na ścieki sanitarne   Projekt budowlany   ARCHITEKTURA MIESZKANIOWA  "
"0","11636","  Przebudowa i rozbudowa budynku Instytutu Pamieci Narodowej - Komisja Scigania Zbrodni przeciwko Narodowi Polskiemu ze zmianą funkcji z produlcji na administracyjno-magazynową.   Projekt architektoniczno-budowlany   ARCHITEKTURA MIESZKANIOWA  "
"0","11646","  Projekt budowlany remont elewacji oraz docieplenie scian zewnętrznych i stropodachu   Projekt budowlany   ARCHITEKTURA  "
"0","11650","  Patent PL 213599 : Sposób otrzymywania kwasu [1-hydroksy-2-(1H-imidazol-1-ilo)-etylideno]bisfosfonowego   patent opisuje sposób otrzymywania kwasu [1-hydroksy-2-(1H-imidazol-1-ilo)-etylideno]bisfosfonowego   BISFOSFONIANY OSTEOPOROZA  "
"0","11637","  Multi parameter sliding test result evaluation for the selection of material pair for wear resistant components of a hydraulic motor dedicated for use with environmentally friendly working fluids   W referacie przedstawiono zastosowanie metody badań tribologicznych pozwalającej na dokonywanie doboru najlepszych skojarzeń tribologicznych z wybranej populacji poprzez parametryczną ocenę wyników z wielu rodzajów testów tribologicznych wykonywanych na identycznych skojarzeniach materiał - smar - materiał.   EKSPERYMENT TRIBOLOGICZNY METODA PORÓWNAWCZA ZUŻYCIE TRIBOLOGICZNE  "
"0","11634","  MODEL MATEMATYCZNY RUCHU WODY W SYSTEMIE KORYT OTWARTYCH. W: [MATERIALY] SESJA NAUKOWA INSTYTUTU BUDOWNICTWA LADOWEGO POLITECHNIKI GDANSKIEJ. GDANSK, LUTY 1971. GDANSK: P. GDAN.**1971 S. 14-27.//   ...     "
"0","11648","  Ausencias   15 obrazów z cyklu Ausencias (Nieobecności) prezentowane na międzynarodowej wystawie zbiorowa malarstwa, rzeźby i fotografii.   MALARSTWO SZTUKA WSPÓŁCZESNA WYSTAWA  "
"0","11647","  Remont klatki schodowej Ministerstwo Sprawiedliwości   Projekt wykonawczy   ARCHITEKTURA UŻYTECZNOŚCI PUBLICZNEJ  "
"0","11652","  Akwarela- pasje i namiętności   Monografia dwujęzyczna: w języku polskim i angielskim przedstawiająca twórczość akwarelistów, członków założycieli nowo powstałego Stowarzyszenie Akwarelistów Polskich.   MALARSTWO MALARSTWO AKWRELOWE SZTUKA WSPÓŁCZESNA  "
"0","11638","  Modernizacje i remonty elektrowni wodnych na rzece Gwda   Specyficzne warunki środowiskowe budowli hydrotechnicznych powodują ich szybsze starzenie się w porównaniu do innych obiektów budowlanych. Wynika z tego konieczność przeprowadzania systematycznych remontów w celu zapewnienia odpowiedniego stanu technicznego i stopnia bezpieczeństwa budowli piętrzących. W artykule przedstawiono zwięzły opis modernizacji budowli hydrotechnicznych na rz. Gwda przeprowadzonych w ostatnich latach. Pokazano stan budowli przed remontem, występujące uszkodzenia konstrukcji, przyjętą technologię naprawy oraz  budowle po przeprowadzeniu remontu.   ELEKTROWNIE WODNE ENERGETYKA ODNAWIALNA MAŁE ELEKTROWNIE WODNE  "
"0","11651","  OKRESLENIE PRZYCZYN GLOSNEJ PRACY LOZYSK TOCZNYCH SCENY OBROTOWEJ TEATRU W GDANSKU**1967, 6 S. 2 RYS. MASZYN.//   ...     "
"0","11661","  EKSPERTYZA TECHNICZNA DOTYCZĄCA MOŻLIWOŚCI PRZEBUDOWY I MODERNIZACJIBUDYNKU  HOTELOWEGO - SCHRONISKA MŁODZIEŻOWEGO  WYSPA ŚWIĘTEGO FRANCISZKA    ...   EKSPERTYZA TECHNICZNA  "
"0","11649","  Abandoned places I-V, akryl 100x70   Międzynarodowa wystawa zbiorowa malarstwa, fotografii i tkaniny, zorganizowana pod egidą Ambasad: Brazylii, Bułgarii, Łotwy, Mozambiku, Meksyku, Panamy, Polski i Południowej Afryki.   MALARSTWO SZTUKA SZTUKA WSPÓŁCZESNA WYSTAWA  "
"0","11665","  POLIOGRANOGLINOKSYSILOKSANY. WIAD. CHEM.**1957 R. 11 Z. 9 S. 529 BIBLIOGR. 1 POZ.//   ...     "
"0","11656","  Lieu de voisinage de la terre et l'eau dans l'espace urbain. Projets de galerie flottante   Artykuł dotyczy problematyki przeobrażeń strefy styku lądu i wody oraz prób ożywienia miejskich obszarów nadwodnych. Przybliża ideę utworzenia galerii pływającej, przemieszczającej się po drogach wodnych Gdańska, do realizacji której od 2008 roku dąży profesor architekt Lucyna Nyka.   GALERIA PŁYWAJĄCA PRZEOBRAŻENIA MIEJSKICH STREF NADWODNYCH  "
"0","11657","  Ekspertza techniczna dotycząca możliwości samodzielnego funkcjonowania wydzielonych lokali usługowych usytuowanych na poziomie piwnicy i parteru kamienicy mieszkalno - usługowej   Opracowanie zawiera opis i ocenę stanu technicznego oraz sposobu funkcjonowania lokali usługowych wraz z określeniem i zestawieniem warunków umożliwiających samodzielne funkcjonowanie lokali usługowych usytuowanych na poziomie parteru i piwnicy pod płytą tarasu przedproża.   EKSPERTYZA TECHNICZNA  "
"0","11662","  ANALIRYCZNE ZASTOSOWANIE SOLI ZELAZOWYCH KWASOW HYDROKSAMOWYCH. WIAD. CHEM.**1959 R. 13 Z. 9 S. 510-512 BIBLIOGR. 1 POZ.//   ...     "
"0","11639","  Wyznaczanie parametrów geometrycznych słupów kratownicowych linii wysokiego napięcia.   W artykule opisano wykorzystanie skaningu laserowego jako alternatywnej metody do wyznaczenia geometrycznych parametrów elementów konstrukcyjnych: drewnianych i stalowych. Jest to punkt wyjściowy do dalszych badań na stalowych konstrukcjach wsporczych słupów wysokiego napięcia.   KONSTRUKCJA STALOWA SKANING LASEROWY  "
"0","11666","  O REAKCJI BROMKU ETYLU Z KRZEMEM. WIAD. CHEM.**1959 R. 13 Z. 5 S. 273-274 BIBLIOGR. 1 POZ.//   ...     "
"0","11669","  ORZECZENIE DOTYCZACE PRZYCZYN OSIADANIA PLYTY STADIONU.**1971, 39 S. 7 RYS. 4 TABL. 4 WYKR. MASZYN.//   ...     "
"0","11673","  ROZMIARY I KSZTALTY OTWOROW WLOTOWYCH RUREK DRENARSKICH. WIAD. MELIOR.**1971 NR 2 S. 48-53//   ...     "
"0","11663","  REFRAKTOMETRYCZNE BADANIE PRZEBIEGU REAKCJI W ROZTWORACH. WIAD. CHEM.**1959 R. 13 Z. 7 S. 376-377 BIBLIOGR. 1 POZ.//   ...     "
"0","11667","  PROJEKT WYKONAWCZY URZADZENIA NAPEDOWEGO CHROMATOGRAFU CIECZOWO-CIECZOWEGO**1970, 8 S. 6 RYS. MASZYN.//   ...     "
"0","11653","  Współpraca organizacyjna Międzynarodowego Kongresu Architektury ARCHITEKTURA I WODA   W dniach 29 kwietnia - 1 maja 2012 r. w Calvi na Korsyce, odbyła się międzynarodowa konferencja  Architektura i woda  zorganizowana przez Stowarzyszenie Architektów Polskich we Francji we wpółpracy z Wydziałem Architektury Politechniki Gdańskiej. Celem konferencji było przedstawienie problematyki związanej z różnymi aspektami wykorzystania obecności wody w kształtowaniu obiektów architektonicznych oraz struktur miejskich.  Dzięki wystąpieniom przedstawicieli różnych dziedzin możliwe było szerokie spojrzenie na omawiane zagadnienia oraz nakreślenie możliwości przekształceń miejskich terenów nadwodnych.   ARCHITEKTURA I WODA  "
"0","11658","  Ekspertyza techniczna dotycząca możliwości przebudowy i modernizacji budynku hotelowo-internatowego   Ekspertyza dotyczy możliwości przebudowy i modernizacji budynku hotel garnizonowego ''WIARUS'' w Gdańsku w zakresie spełnienia przepisów rozporządzenia ministra infrastruktury w sprawie warunków technicznych jakim powinnyodpowiadać budynki i ich usytuawanie z nowelizacją z dnia 12 marca 2009 roku.   EKSPERTYZA TECHNICZNA  "
"0","11670","  STANY NAPREZEN WOKOL POBOCZNICY PALA WCISKANEGO I WYCIAGANEGO, WBITEGO W GRUNT NIESPOISTY.**1972, 10 S. 4 RYS. 6 TABL. BIBLIOGR. 2 POZ. MASZYN.//   ...     "
"0","11664","  II OGOLNOPOLSKIE SYMPOZJUM KRZEMOORGANIKOW. WIAD. CHEM.**1971 R. 25 Z. 2 S. 163-165.//   ...     "
"0","11640","  Wybrane problemy geotechniczne wykonawstwa infrastruktury podziemnej   Stosowanie nowych rozwiązań i technik posadowień obiektów infrastruktury komunalnej, wykonawstwo rurociągów metodami bezwykopowymi, nowe technologie wykonawstwa robót fundamentowych i ziemnych, bardzo często na terenach o niekorzystnych warunkach geotechnicznych oraz problemy oddziaływań środowiskowych i wpływu różnego rodzaju zanieczyszczeń na parametry ośrodka gruntowego wytyczają kierunki rozwoju eksperymentalnej geotechniki stosowanej przy posadowieniu obiektów infrastruktury komunalnej   BADANIA GEOTECHNICZNE INFRASTRUKTURA PODZIEMNA  "
"0","11668","  ANALIZA DOPLYWU WODY DO STUDNI BEZFILTROWEJ.**1965, 44 S. 19 RYS. 6 TABL. 11 WYKR. BIBLIOGR. 18 POZ. MASZYN. ROZPRAWA DOKTORSKA(12.07.1965). POLITECHNIKA GDANSKA,INSTYTUT HYDROTECHNIKI. PROMOTOR: PROF. DR JERZY SIELSKI.//   ...     "
"0","11671","  ORZECZENIE TECHNICZNE DOTYCZACE ZABEZPIECZENIA MUROW SALI RYCERSKIEJ W ZAMKU SREDNIM W MALBORKU.**1972, 23 S. 2 RYS. MASZYN. ZLEC.:  DYREKCJA MUZEUM W MALBORKU.//   ...     "
"0","11675","  BADANIA TECHNOLOGICZNE ODZELAZIANIA I ODMANGANIANIA WODY W STUDNI NOWEGO UJECIA MIEJSKIEGO ''STAROGARD POLUDNIE''.**1972, 17 S. 75 TABL. MASZYN. ZLEC.: PRZEDSIEBIORSTWA HYDROLOGICZNEGO W GDANSKU.//   ...     "
"0","11654","  Organizacja wystawy projektów GALERII PŁYWAJĄCEJ, towarzyszącej obradom Międzynarodowego Kongresu Architektury ARCHITEKTURA I WODA   Wystawa jest prezentacją projektów GALERII PŁYWAJĄCEJ przemieszczającej się po drogach wodnych Gdańska, wykonanych przez studentów Wydziału Architektury PG w ramach  w ramach przedmiotu ''Przeobrażenia stref nadwodnych miast i zagadnienia architektury pływającej'', prowadzonego przez profesor architekt Lucynę Nyka oraz  doktorantkę Wydziału Architektury PG architekt Izabelę Burda.   ARCHITEKTURA I WODA GALERIA PŁYWAJĄCA  "
"0","11641","  WATER CUBE - inżynieryjna metafora wody   Artykuł prezentuje innowacyjne rozwiązania w inteligentnym obiekcie pływalni olimpijskiej w Pekinie.   ARCHITEKTURA OBIEKTÓW SPORTOWYCH BUDYNEK INTELIGENTNY  "
"0","11679","  OCENA METODAMI ELEKTROCHEMICZNYMI PREPARATOW CZASOWEJ OCHRONY PRZED KOROZJA.**1968, 61 S. 37 RYS. BIBLIOGR. 37 POZ. MASZYN.//   ...     "
"0","11655","  OZNACZANIE WSPOLCZYNNIKA PRZEDMUCHU SILNIKA DWUTAKTOWEGO DIESLA.**1956, 10 S. MASZYN.//   ...     "
